Name;Birthday;Citizenship;Weight;Height;Link;Site
Блэйк Капарелло;30 августа 1986;Австралия;92;187;https://www.sports.ru/tags/161005449/;https://www.sports.ru
Карлос Такам;6 декабря 1980;Камерун;115;189;https://www.sports.ru/tags/161003669/;https://www.sports.ru
Тим Кеннеди;1 сентября 1979;США;84;180;https://www.sports.ru/tags/161000317/;https://www.sports.ru
Юрий Бессмертный;27 августа 1987;Беларусь;75;181;https://www.sports.ru/tags/159235644/;https://www.sports.ru
Лорен Игл;11 декабря 1987;Австралия;57;174;https://www.sports.ru/tags/158547790/;https://www.sports.ru
Армен Петросян;;Армения;84;188;https://www.sports.ru/armen-petrosyan/;https://www.sports.ru
Виктор Выхрист;3 июня 1992;Украина;;196;https://www.sports.ru/tags/157812840/;https://www.sports.ru
Вадим Кириенко;;Беларусь;;;https://www.sports.ru/tags/157611498/;https://www.sports.ru
Виталий Бондаренко;2 октября 1985;Беларусь;;179;https://www.sports.ru/tags/157532518/;https://www.sports.ru
Сергей Рабченко;23 февраля 1986;Беларусь;;178;https://www.sports.ru/tags/156191599/;https://www.sports.ru
Грег Харди;28 июля 1988;США;132;193;https://www.sports.ru/tags/155486814/;https://www.sports.ru
Уилл Брукс;8 октября 1986;США;70;177;https://www.sports.ru/tags/154557532/;https://www.sports.ru
Владимир Никитин;25 марта 1990;Россия;56;165;https://www.sports.ru/tags/153896829/;https://www.sports.ru
Иван Голуб;10 января 1989;Украина;;180;https://www.sports.ru/tags/152841374/;https://www.sports.ru
Николай Буценко;20 июня 1991;Украина;;;https://www.sports.ru/tags/147760964/;https://www.sports.ru
Дуду Нгумбу;6 февраля 1982;Франция Демократическая Республика Конго;79;180;https://www.sports.ru/tags/147552748/;https://www.sports.ru
Денис Смолдарев;1 апреля 1990;Эстония;119;201;https://www.sports.ru/tags/146397971/;https://www.sports.ru
Лиз Кармуш;19 февраля 1984;США;61;168;https://www.sports.ru/tags/146152460/;https://www.sports.ru
Артур Гусейнов;14 мая 1984;Россия;84;178;https://www.sports.ru/artur-guseinov/;https://www.sports.ru
Питер Куилли;;Ирландия;70;180;https://www.sports.ru/peter-queally/;https://www.sports.ru
Хан Сун Чул;30 декабря 1984;Южная Корея;;178;https://www.sports.ru/tags/142597806/;https://www.sports.ru
Эвалдас Пятраускас;19 марта 1992;Литва;;164;https://www.sports.ru/tags/142597698/;https://www.sports.ru
Ясниер Толедо Лопес;15 сентября 1989;Куба;;;https://www.sports.ru/tags/142597538/;https://www.sports.ru
Фредди Эванс;4 февраля 1991;Великобритания;;180;https://www.sports.ru/tags/142593842/;https://www.sports.ru
Теймур Маммадов;11 января 1993;Азербайджан;;196;https://www.sports.ru/tags/142586771/;https://www.sports.ru
Винченцо Манджакапре;17 января 1989;Италия;;171;https://www.sports.ru/tags/142586713/;https://www.sports.ru
Сатоси Симидзу;13 марта 1986;Япония;;179;https://www.sports.ru/tags/142586689/;https://www.sports.ru
Люк Кэмпбелл;27 сентября 1987;Великобритания;;175;https://www.sports.ru/tags/142586683/;https://www.sports.ru
Каео Понгпрайоон;28 марта 1980;Таиланд;;160;https://www.sports.ru/tags/142586653/;https://www.sports.ru
Цаньцань Жэнь;26 апреля 1986;Китай;;;https://www.sports.ru/tags/142576543/;https://www.sports.ru
Ли Чжиньзи;4 марта 1990;Китай;;176;https://www.sports.ru/tags/142548655/;https://www.sports.ru
Марина Вольнова;26 июля 1989;Казахстан;;170;https://www.sports.ru/tags/142548237/;https://www.sports.ru
Адриана Араужо;4 ноября 1981;Бразилия;;169;https://www.sports.ru/tags/142547974/;https://www.sports.ru
Мавзуна Чориева;1 октября 1992;Таджикистан;;160;https://www.sports.ru/tags/142547884/;https://www.sports.ru
Никола Адамс;26 октября 1982;Великобритания;;164;https://www.sports.ru/tags/142547539/;https://www.sports.ru
Мангте Чунгнейджанг Мериком;1 марта 1983;Индия;;;https://www.sports.ru/tags/142547421/;https://www.sports.ru
Марлен Эспарса;29 июля 1989;США;;160;https://www.sports.ru/tags/142546869/;https://www.sports.ru
Жэнь Канькань;26 января 1988;Китай;;167;https://www.sports.ru/tags/142546727/;https://www.sports.ru
Энтони Огого;24 ноября 1988;Великобритания;;181;https://www.sports.ru/tags/142400443/;https://www.sports.ru
Джеймс Бастер Дуглас;;;;;https://www.sports.ru/tags/124114385/;https://www.sports.ru
Джан Вильянте;18 августа 1985;США;93;188;https://www.sports.ru/tags/77656462/;https://www.sports.ru
Брэд Таварес;21 декабря 1987;США;;185;https://www.sports.ru/brad-tavares/;https://www.sports.ru
Тодд Даффи;6 декабря 1985;США;118;190;https://www.sports.ru/tags/75126671/;https://www.sports.ru
Хорхе Сантьяго;;;;;https://www.sports.ru/tags/69465310/;https://www.sports.ru
Кендал Гроув;12 ноября 1982;США;;198;https://www.sports.ru/tags/49528782/;https://www.sports.ru
Сингх Джайдип;21 августа 1987;Индия;99;198;https://www.sports.ru/tags/35501584/;https://www.sports.ru
Джон Невин;7 июня 1989;Ирландия;;175;https://www.sports.ru/tags/31279235/;https://www.sports.ru
Мигель Васкес;1 июня 1987;Мексика;;178;https://www.sports.ru/tags/19231488/;https://www.sports.ru
Пауло Тиаго;;Бразилия;77;180;https://www.sports.ru/tags/17756255/;https://www.sports.ru
Алан Белхер;24 апреля 1984;США;84;188;https://www.sports.ru/tags/17755685/;https://www.sports.ru
Йошихиро Акияма;29 июля 1975;Япония;84;178;https://www.sports.ru/tags/17755604/;https://www.sports.ru
Шерзод Мамаджанов;2 июля 1980;Узбекистан;;;https://www.sports.ru/tags/16025067/;https://www.sports.ru
Бобби Лэшли;16 июля 1976;США;115;185;https://www.sports.ru/tags/15813101/;https://www.sports.ru
Кофи Джантуа;16 июня 1974;Гана;;180;https://www.sports.ru/tags/15442179/;https://www.sports.ru
Штеффен Кречманн;8 июня 1980;Германия;;;https://www.sports.ru/tags/15442161/;https://www.sports.ru
Кендрик Рэлефорд;3 февраля 1982;США;;191;https://www.sports.ru/tags/15428968/;https://www.sports.ru
Бенжамин Диас;17 декабря 1970;Мексика;;180;https://www.sports.ru/tags/15399141/;https://www.sports.ru
Фернандо Лумакад;23 апреля 1986;Филиппины;;163;https://www.sports.ru/tags/15258752/;https://www.sports.ru
Оливье Лончи;8 июня 1983;КНДР Камерун Канада;;;https://www.sports.ru/tags/15239372/;https://www.sports.ru
Благой Иванов;6 октября 1986;Болгария;111;180;https://www.sports.ru/tags/14229485/;https://www.sports.ru
Чейк Конго;17 мая 1975;Франция;104;193;https://www.sports.ru/cheick-kongo/;https://www.sports.ru
Юдель Джонсон;6 июня 1981;Куба;;;https://www.sports.ru/tags/12539734/;https://www.sports.ru
Лорен Майерс;8 мая 1981;США;;;https://www.sports.ru/tags/12365085/;https://www.sports.ru
Антонио Бранкалион;5 февраля 1975;Италия;;;https://www.sports.ru/tags/12041314/;https://www.sports.ru
Марк Хоминик;22 июля 1982;Канада;65;173;https://www.sports.ru/tags/11101598/;https://www.sports.ru
Бен Ротвелл;17 октября 1981;США;120;196;https://www.sports.ru/tags/11101112/;https://www.sports.ru
Джон Коттерилл-младший;7 июня 1975;Австралия;;170;https://www.sports.ru/tags/11008685/;https://www.sports.ru
Джузеппе Лаури;28 мая 1976;Италия;;170;https://www.sports.ru/tags/11007638/;https://www.sports.ru
Махир Орал;23 мая 1980;Германия;;185;https://www.sports.ru/tags/10713370/;https://www.sports.ru
Икухиса Минова;12 января 1976;Япония;88;175;https://www.sports.ru/tags/10672992/;https://www.sports.ru
Хосе Кансеко;2 июля 1964;;;;https://www.sports.ru/tags/10509837/;https://www.sports.ru
Мартин Малхасян;;;93;183;https://www.sports.ru/tags/10276303/;https://www.sports.ru
Майк Пайл;;США;78;186;https://www.sports.ru/tags/10221885/;https://www.sports.ru
Брок Ларсон;23 августа 1977;США;77;180;https://www.sports.ru/tags/10221875/;https://www.sports.ru
Мэтт Хьюз;13 октября 1973;США;77;175;https://www.sports.ru/tags/10111521/;https://www.sports.ru
Тошиаки Нишиока;25 июля 1976;Япония;;169;https://www.sports.ru/tags/10083655/;https://www.sports.ru
Кристиан Де Мартинис;11 июля 1975;Италия;;179;https://www.sports.ru/tags/10077922/;https://www.sports.ru
Мустафа Аль-Тюрк;14 июля 1973;Англия;111;188;https://www.sports.ru/tags/9209385/;https://www.sports.ru
Байрон Митчелл;31 октября 1973;США;;;https://www.sports.ru/tags/8262153/;https://www.sports.ru
Луис Аугусто Дос Сантос;14 октября 1971;Бразилия;;;https://www.sports.ru/tags/8262144/;https://www.sports.ru
Кенни Флориан;26 мая 1976;США;70;178;https://www.sports.ru/tags/7920807/;https://www.sports.ru
Исроил Курбанов;1 декабря 1986;Узбекистан;;;https://www.sports.ru/tags/7878145/;https://www.sports.ru
Энтони Бартинелли;5 декабря 1979;США;;180;https://www.sports.ru/tags/7875425/;https://www.sports.ru
Майкл Уокер;11 августа 1978;США;;170;https://www.sports.ru/tags/7788347/;https://www.sports.ru
Дэниэл Джейкобс;3 февраля 1987;США;88;185;https://www.sports.ru/tags/7788331/;https://www.sports.ru
Йоаким Хансен;26 мая 1979;Норвегия;69;175;https://www.sports.ru/tags/7782029/;https://www.sports.ru
Мариус Заромскис;21 февраля 1983;Литва;77;170;https://www.sports.ru/tags/7782024/;https://www.sports.ru
Джейсон Хай;;;;;https://www.sports.ru/tags/7782021/;https://www.sports.ru
Джимми Любаш;9 августа 1983;США;;;https://www.sports.ru/tags/7779405/;https://www.sports.ru
Джейсон Синтрон;8 декабря 1981;США;;;https://www.sports.ru/tags/7779358/;https://www.sports.ru
Максим Маслов;19 сентября 1984;Россия;;;https://www.sports.ru/tags/7776575/;https://www.sports.ru
Ламонт Питерсон;24 января 1984;США;;175;https://www.sports.ru/tags/7773782/;https://www.sports.ru
Аллан Грин;20 сентября 1979;США;;;https://www.sports.ru/tags/7773030/;https://www.sports.ru
Марк де Мори;11 февраля 1982;Австралия;;188;https://www.sports.ru/tags/7772285/;https://www.sports.ru
Чарльз Дэвис;30 марта 1971;США;;;https://www.sports.ru/tags/7772282/;https://www.sports.ru
Девон Александр;10 февраля 1987;США;;170;https://www.sports.ru/tags/7772241/;https://www.sports.ru
Диндре Латимор;31 августа 1985;США;;175;https://www.sports.ru/tags/7772239/;https://www.sports.ru
Хулио Сезар Миранда;19 мая 1980;Мексика;;;https://www.sports.ru/tags/7765268/;https://www.sports.ru
Кристофер Фернандес;10 февраля 1976;США;;175;https://www.sports.ru/tags/7711172/;https://www.sports.ru
Рональд Баррера;12 октября 1984;Колумбия;;160;https://www.sports.ru/tags/7596479/;https://www.sports.ru
Рауль Гарсия;10 февраля 1982;Мексика;;;https://www.sports.ru/tags/7596473/;https://www.sports.ru
Карл Амоссоу;;Франция;84;;https://www.sports.ru/tags/7588481/;https://www.sports.ru
Коносуке Томияма;17 апреля 1983;Япония;;170;https://www.sports.ru/tags/7579538/;https://www.sports.ru
Нобуо Наширо;12 октября 1981;Япония;;162;https://www.sports.ru/tags/7579532/;https://www.sports.ru
Любош Суда;18 апреля 1976;Чехия;;;https://www.sports.ru/tags/7577207/;https://www.sports.ru
Ведран Акрап;18 апреля 1975;Хорватия;;180;https://www.sports.ru/tags/7577201/;https://www.sports.ru
Отис Гриффин;22 августа 1977;США;;185;https://www.sports.ru/tags/7576841/;https://www.sports.ru
Родриго Агиар;26 августа 1978;США;;;https://www.sports.ru/tags/7572924/;https://www.sports.ru
Хаято Сакураи;24 августа 1975;Япония;76;173;https://www.sports.ru/tags/7531131/;https://www.sports.ru
Антонио Дэвис;31 июля 1982;США;;170;https://www.sports.ru/tags/7521675/;https://www.sports.ru
Альберт Сосновский;7 марта 1979;Польша;;;https://www.sports.ru/tags/7506443/;https://www.sports.ru
Артур Хайн;5 сентября 1985;Германия;;183;https://www.sports.ru/tags/7506162/;https://www.sports.ru
Массимильяно Саяни;16 июля 1970;Италия;;181;https://www.sports.ru/tags/7506161/;https://www.sports.ru
Хесус Родригес;20 декабря 1979;США;;170;https://www.sports.ru/tags/7499708/;https://www.sports.ru
Джеффри Матебула;22 июня 1979;ЮАР;;;https://www.sports.ru/tags/7472739/;https://www.sports.ru
Сэм Секстон;18 июля 1984;Англия;;193;https://www.sports.ru/tags/7466257/;https://www.sports.ru
Кейджиро Маеда;23 января 1986;Япония;96;183;https://www.sports.ru/tags/7446362/;https://www.sports.ru
Марио Прешкар;12 января 1984;Хорватия;;185;https://www.sports.ru/tags/7443344/;https://www.sports.ru
Хосе Лопес;29 марта 1972;Пуэрто-Рико;;165;https://www.sports.ru/tags/7441990/;https://www.sports.ru
Деррик Финдли;5 мая 1984;США;;;https://www.sports.ru/tags/7440433/;https://www.sports.ru
Уилфредо Васкес-младший;18 июня 1984;Пуэрто-Рико;;168;https://www.sports.ru/tags/7406009/;https://www.sports.ru
Карлос Де Леон-младший;27 апреля 1979;Пуэрто-Рико;;188;https://www.sports.ru/tags/7405996/;https://www.sports.ru
Джеймс Энтони МакГирт-младший;25 ноября 1982;США;;185;https://www.sports.ru/tags/7405980/;https://www.sports.ru
Рональд Хернс;27 декабря 1978;США;;191;https://www.sports.ru/tags/7405963/;https://www.sports.ru
Герберт Гудман;;США;;;https://www.sports.ru/tags/7399408/;https://www.sports.ru
Эдвин Родригес;5 мая 1985;США;;183;https://www.sports.ru/tags/7377677/;https://www.sports.ru
Аднан Серин;15 июня 1975;Турция;;181;https://www.sports.ru/tags/7376975/;https://www.sports.ru
Рикардо Кордоба;11 октября 1982;Панама;;;https://www.sports.ru/tags/7374222/;https://www.sports.ru
Бернард Данн;6 февраля 1980;Ирландия;;;https://www.sports.ru/tags/7374060/;https://www.sports.ru
Йордан Радев;28 сентября 1976;Болгария;84;170;https://www.sports.ru/tags/7372275/;https://www.sports.ru
Джозеф Агбеко;22 марта 1980;Гана;;168;https://www.sports.ru/tags/7345325/;https://www.sports.ru
Элисео Кастильо;29 апреля 1975;Куба;;188;https://www.sports.ru/tags/7318630/;https://www.sports.ru
Антонио Питалуа;21 февраля 1970;Колумбия;;170;https://www.sports.ru/tags/7316981/;https://www.sports.ru
Неомар Сермено;;Венесуэла;;;https://www.sports.ru/tags/7302829/;https://www.sports.ru
Ола Афолаби;15 марта 1980;США;;191;https://www.sports.ru/tags/7290367/;https://www.sports.ru
Роман Мартинес;31 января 1983;Пуэрто-Рико;;173;https://www.sports.ru/tags/7287607/;https://www.sports.ru
Макс Александер;11 мая 1981;США;;188;https://www.sports.ru/tags/7221498/;https://www.sports.ru
Джеймс Киркланд;19 марта 1984;США;;175;https://www.sports.ru/tags/7217851/;https://www.sports.ru
Ива Вестон;18 января 1986;Тринидад и Тобаго;;171;https://www.sports.ru/tags/7210066/;https://www.sports.ru
Нэтан Джеймс;1 сентября 1981;США;;196;https://www.sports.ru/tags/7175739/;https://www.sports.ru
Хуан Карлос Родригес;29 января 1973;Мексика;;175;https://www.sports.ru/tags/7097366/;https://www.sports.ru
Джо Вегас;1 января 1982;Англия;;175;https://www.sports.ru/tags/7024332/;https://www.sports.ru
Киатчай Сингванча;17 октября 1982;Таиланд;;171;https://www.sports.ru/tags/7011079/;https://www.sports.ru
Коджи Сато;11 декабря 1980;Япония;;;https://www.sports.ru/tags/7002555/;https://www.sports.ru
Рикардо Лопес;25 июля 1967;Мексика;;165;https://www.sports.ru/tags/6998939/;https://www.sports.ru
Кори Джонс;11 января 1965;США;;;https://www.sports.ru/tags/6956721/;https://www.sports.ru
Рич Боруфф;4 мая 1971;США;;;https://www.sports.ru/tags/6944311/;https://www.sports.ru
Рейнальдо Лопес;7 ноября 1973;Колумбия;;;https://www.sports.ru/tags/6880300/;https://www.sports.ru
Лахуан Симон;25 февраля 1979;США;;185;https://www.sports.ru/tags/6874411/;https://www.sports.ru
Карлос Насименто;24 августа 1978;Бразилия;;;https://www.sports.ru/tags/6850227/;https://www.sports.ru
Тиаго Силва;12 ноября 1982;Бразилия;93;185;https://www.sports.ru/tags/6816457/;https://www.sports.ru
Мэтт Линдланд;17 мая 1970;США;84;183;https://www.sports.ru/tags/6718907/;https://www.sports.ru
Рамо Тьерри Сокуджу;18 апреля 1984;Камерун;93;183;https://www.sports.ru/tags/6718904/;https://www.sports.ru
Пол Буэнтелло;16 января 1974;США;111;188;https://www.sports.ru/tags/6718896/;https://www.sports.ru
Владимир Матюшенко;1 января 1971;Беларусь;98;185;https://www.sports.ru/tags/6718883/;https://www.sports.ru
Кит Жардин;31 октября 1975;США;93;188;https://www.sports.ru/tags/6701762/;https://www.sports.ru
Омар Шейка;20 февраля 1977;США;;183;https://www.sports.ru/tags/6690798/;https://www.sports.ru
Эстер Шутен;28 октября 1977;Нидерланды;;;https://www.sports.ru/tags/6687194/;https://www.sports.ru
Джейсон Джонс;;США;;;https://www.sports.ru/tags/6678792/;https://www.sports.ru
Виктор Рамирес;30 марта 1984;Аргентина;;;https://www.sports.ru/tags/6669547/;https://www.sports.ru
Александр Колесников;4 июля 1965;Россия;;;https://www.sports.ru/tags/6635561/;https://www.sports.ru
Роберто Флорентино;5 ноября 1985;Мексика;;178;https://www.sports.ru/tags/6629207/;https://www.sports.ru
Джесси Гиббс;;;;;https://www.sports.ru/tags/6629175/;https://www.sports.ru
Богдан Кристеа;;Румыния;77;178;https://www.sports.ru/tags/6629174/;https://www.sports.ru
Джон Ноласко;15 августа 1975;Доминикана;54;173;https://www.sports.ru/tags/6609323/;https://www.sports.ru
Игорь Михалкин;;Россия;;;https://www.sports.ru/tags/6609304/;https://www.sports.ru
Мусаши;17 октября 1972;Япония;102;185;https://www.sports.ru/tags/6564244/;https://www.sports.ru
Талес Лейтес;6 сентября 1981;Бразилия;84;185;https://www.sports.ru/tags/6510889/;https://www.sports.ru
Икбал Курбанов;28 сентября 1985;Узбекистан;;;https://www.sports.ru/tags/6490814/;https://www.sports.ru
Орландо Гонсалес;9 октября 1987;Мексика;;;https://www.sports.ru/tags/6417027/;https://www.sports.ru
Карл Дэвис Драмонд;9 февраля 1975;Коста-Рика;;;https://www.sports.ru/tags/6411961/;https://www.sports.ru
Дмитрий Адамович;10 октября 1975;Беларусь;;;https://www.sports.ru/tags/6407655/;https://www.sports.ru
Серхио Мануэль Медина;23 февраля 1982;Аргентина;;168;https://www.sports.ru/tags/6376528/;https://www.sports.ru
Франциско Альварес;10 января 1977;Пуэрто-Рико;;;https://www.sports.ru/tags/6362174/;https://www.sports.ru
Мэнни Тапиа;14 марта 1981;Австрия;68;165;https://www.sports.ru/tags/6359458/;https://www.sports.ru
Мигель Торрес;18 января 1976;Мексика США;;176;https://www.sports.ru/tags/6359453/;https://www.sports.ru
Алексей Зубок;29 марта 1983;Россия;;;https://www.sports.ru/tags/6359155/;https://www.sports.ru
Сергей Игнатьев;13 февраля 1982;Россия;;;https://www.sports.ru/tags/6359145/;https://www.sports.ru
Майкл Дженнингс;9 сентября 1977;Англия;;177;https://www.sports.ru/tags/6330750/;https://www.sports.ru
Родольфо Де Доминицис;11 ноября 1972;Аргентина;;;https://www.sports.ru/tags/6303454/;https://www.sports.ru
Рауль Бальби;7 октября 1973;Аргентина;;170;https://www.sports.ru/tags/6301558/;https://www.sports.ru
Горан Релжич;20 марта 1982;Хорватия;101;190;https://www.sports.ru/tags/6272788/;https://www.sports.ru
Александр Тиманов;17 мая 1980;Россия;;;https://www.sports.ru/tags/6258335/;https://www.sports.ru
Дмитрий Самойлов;;Россия;80;184;https://www.sports.ru/tags/6229010/;https://www.sports.ru
Деандрей Аброн;31 июля 1972;США;;190;https://www.sports.ru/tags/6201298/;https://www.sports.ru
Сэмми Вентура;25 января 1975;Мексика;;165;https://www.sports.ru/tags/6135613/;https://www.sports.ru
Майк Томас Браун;;США;66;168;https://www.sports.ru/tags/6132075/;https://www.sports.ru
Константин Семерджиев;15 мая 1972;Болгария;;;https://www.sports.ru/tags/6073219/;https://www.sports.ru
Андре Диррелл;7 сентября 1983;США;76;185;https://www.sports.ru/tags/6073091/;https://www.sports.ru
Майк Вайтхед;29 июня 1981;США;93;185;https://www.sports.ru/tags/6049791/;https://www.sports.ru
Джеймс Фриман;28 марта 1985;США;;;https://www.sports.ru/tags/6044810/;https://www.sports.ru
Рио Чонан;8 октября 1976;Япония;77;175;https://www.sports.ru/tags/6016588/;https://www.sports.ru
Сэм Убокане;20 ноября 1967;ЮАР;;;https://www.sports.ru/tags/5930085/;https://www.sports.ru
Игнасио Мендоса;30 сентября 1983;Колумбия;;170;https://www.sports.ru/tags/5899203/;https://www.sports.ru
Артуро Моруа;3 мая 1978;Мексика;;;https://www.sports.ru/tags/5894221/;https://www.sports.ru
Сет Петруцелли;3 декабря 1979;США;93;183;https://www.sports.ru/tags/5890790/;https://www.sports.ru
Крис Томас;29 сентября 1971;США;;193;https://www.sports.ru/tags/5842636/;https://www.sports.ru
Джош Нир;24 марта 1983;США;70;180;https://www.sports.ru/tags/5749111/;https://www.sports.ru
Эрик Шафер;20 сентября 1977;США;93;191;https://www.sports.ru/tags/5748800/;https://www.sports.ru
Хьюстон Александер;22 марта 1972;США;93;183;https://www.sports.ru/tags/5748796/;https://www.sports.ru
Крис Либен;21 июля 1980;США;84;183;https://www.sports.ru/tags/5727699/;https://www.sports.ru
Рафаэль Консепсьон;24 июня 1982;Панама;52;160;https://www.sports.ru/tags/5724817/;https://www.sports.ru
Хосе Луиса Эррера;23 октября 1979;Колумбия;90;182;https://www.sports.ru/tags/5722051/;https://www.sports.ru
Селчук Айдин;4 сентября 1983;Турция;;;https://www.sports.ru/tags/5706575/;https://www.sports.ru
Кали Миан;9 марта 1970;Фиджи;;197;https://www.sports.ru/tags/5684054/;https://www.sports.ru
Брейдис Прескотт;3 мая 1983;Колумбия;60;180;https://www.sports.ru/tags/5664216/;https://www.sports.ru
Кевин Монти;3 июня 1975;США;;195;https://www.sports.ru/tags/5662107/;https://www.sports.ru
Эпифани Пипи;3 января 1978;Гана;94;186;https://www.sports.ru/tags/5661868/;https://www.sports.ru
Роланд Миллс;2 октября 1980;Гана;;;https://www.sports.ru/tags/5661667/;https://www.sports.ru
Давид Гретер;4 августа 1974;Франция;84;190;https://www.sports.ru/tags/5659237/;https://www.sports.ru
Хуан Альберто Розас;28 ноября 1984;Мексика;50;160;https://www.sports.ru/tags/5655799/;https://www.sports.ru
Чед Ван Сикл;23 августа 1977;США;107;185;https://www.sports.ru/tags/5655656/;https://www.sports.ru
Энди Колле;27 апреля 1982;США;72;182;https://www.sports.ru/tags/5651866/;https://www.sports.ru
Анджей Сарк;3 ноября 1981;Словакия;63;172;https://www.sports.ru/tags/5632584/;https://www.sports.ru
Алексей Мазыкин;16 февраля 1975;Украина;105;192;https://www.sports.ru/tags/5632412/;https://www.sports.ru
Чатчай Сасакул;5 февраля 1970;Таиланд;52;157;https://www.sports.ru/tags/5622482/;https://www.sports.ru
Дэнни Бетчельдер;30 сентября 1976;США;100;182;https://www.sports.ru/tags/5622222/;https://www.sports.ru
Золтан Петрани;10 июня 1966;Венгрия;;185;https://www.sports.ru/tags/5584362/;https://www.sports.ru
Чжан Чжилей;2 мая 1983;Китай;91;195;https://www.sports.ru/tags/5553396/;https://www.sports.ru
Роберто Каммарелле;30 июля 1980;Италия;;185;https://www.sports.ru/tags/5537309/;https://www.sports.ru
Вижендер Кумар;29 октября 1985;Индия;75;182;https://www.sports.ru/tags/5534941/;https://www.sports.ru
Хедафи Джелхир;26 сентября 1983;Франция;57;157;https://www.sports.ru/tags/5533903/;https://www.sports.ru
Шахин Имранов;23 сентября 1980;Азербайджан;57;167;https://www.sports.ru/tags/5533894/;https://www.sports.ru
Джеймс Дигэйл;3 февраля 1986;Англия;76;183;https://www.sports.ru/tags/5523076/;https://www.sports.ru
Даррен Сазерленд;18 апреля 1982;Ирландия;75;182;https://www.sports.ru/tags/5517436/;https://www.sports.ru
Валид Шериф;9 марта 1978;Тунис;51;162;https://www.sports.ru/tags/5517264/;https://www.sports.ru
Виченцо Пикарди;20 октября 1983;Италия;51;165;https://www.sports.ru/tags/5517244/;https://www.sports.ru
Анвар Юнусов;1 февраля 1987;Таджикистан;55;170;https://www.sports.ru/tags/5517240/;https://www.sports.ru
Джитендер Кумар;18 июля 1988;Индия;;160;https://www.sports.ru/tags/5513855/;https://www.sports.ru
Еркебулан Шиналиев;7 октября 1987;Казахстан;81;178;https://www.sports.ru/tags/5509630/;https://www.sports.ru
Джахон Курбанов;12 февраля 1986;Таджикистан;81;186;https://www.sports.ru/tags/5509598/;https://www.sports.ru
Абдельхафид Беншабла;26 сентября 1986;Алжир;81;184;https://www.sports.ru/tags/5509592/;https://www.sports.ru
Вашингтон Сильва;25 февраля 1976;Бразилия;81;180;https://www.sports.ru/tags/5509584/;https://www.sports.ru
Кенни Иган;7 января 1982;Ирландия;81;187;https://www.sports.ru/tags/5509581/;https://www.sports.ru
Имре Селло;27 июля 1983;Венгрия;83;184;https://www.sports.ru/tags/5509575/;https://www.sports.ru
Дауда Соу;19 января 1983;Франция;60;175;https://www.sports.ru/tags/5508055/;https://www.sports.ru
Ху Цин;19 января 1986;Китай;60;183;https://www.sports.ru/tags/5508051/;https://www.sports.ru
Георгиан Попеску;20 октября 1984;Румыния;64;176;https://www.sports.ru/tags/5508038/;https://www.sports.ru
Дарлей Перес;14 сентября 1983;Колумбия;60;171;https://www.sports.ru/tags/5508034/;https://www.sports.ru
Пэк Чон Соп;5 июля 1980;Южная Корея;60;172;https://www.sports.ru/tags/5508022/;https://www.sports.ru
Паолу Карвалью;26 февраля 1986;Бразилия;48;165;https://www.sports.ru/tags/5507807/;https://www.sports.ru
Сердамба Пуревдорж;18 апреля 1985;Монголия;;;https://www.sports.ru/tags/5507799/;https://www.sports.ru
Амнат Руенроенг;18 декабря 1979;Таиланд;48;163;https://www.sports.ru/tags/5507796/;https://www.sports.ru
Биржан Жакыпов;7 июля 1984;Казахстан;48;167;https://www.sports.ru/tags/5507789/;https://www.sports.ru
Лукаш Машчик;15 декабря 1984;Польша;50;166;https://www.sports.ru/tags/5507777/;https://www.sports.ru
Пэдди Барнс;9 апреля 1987;Ирландия;48;170;https://www.sports.ru/tags/5507771/;https://www.sports.ru
Бруно Джули;11 июля 1978;Маврикий;54;175;https://www.sports.ru/tags/5496966/;https://www.sports.ru
Эктор Манзанилья;28 июня 1985;Венесуэла;54;174;https://www.sports.ru/tags/5496961/;https://www.sports.ru
Ахил Кумар;27 марта 1981;Индия;54;165;https://www.sports.ru/tags/5496945/;https://www.sports.ru
Вячеслав Гоян;18 мая 1983;Молдова;54;157;https://www.sports.ru/tags/5496944/;https://www.sports.ru
Янкиэль Леон;26 апреля 1982;Куба;54;163;https://www.sports.ru/tags/5496933/;https://www.sports.ru
Мохаммед Арьяуи;6 июня 1987;Марокко;91;;https://www.sports.ru/tags/5492690/;https://www.sports.ru
Илиас Павлидис;4 мая 1978;Россия;81;182;https://www.sports.ru/tags/5492678/;https://www.sports.ru
Джун Джу Ким;11 ноября 1981;Южная Корея;69;170;https://www.sports.ru/tags/5492466/;https://www.sports.ru
Туриано Джонсон;12 августа 1984;Багамские Острова;69;168;https://www.sports.ru/tags/5492449/;https://www.sports.ru
Саламу Ханати;13 сентября 1985;Китай;69;176;https://www.sports.ru/tags/5492444/;https://www.sports.ru
Хосам Абдин;26 октября 1985;Египет;69;;https://www.sports.ru/tags/5492439/;https://www.sports.ru
Карлос Бантеур Суарес;13 октября 1986;Куба;69;;https://www.sports.ru/tags/5492431/;https://www.sports.ru
Феликс Диас;10 декабря 1983;Доминикана;60;160;https://www.sports.ru/tags/5491681/;https://www.sports.ru
Алексис Вастин;17 ноября 1986;Франция;64;184;https://www.sports.ru/tags/5491671/;https://www.sports.ru
Мунх-Эрдене Уранчимег;22 марта 1982;Монголия;;175;https://www.sports.ru/tags/5491667/;https://www.sports.ru
